Timeframe,Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Gross PnL %,Net PnL %,Status,Exit Reason,Regime,Regime Reason,Triggered Rules
4h,XRPUSDT,Bearish,2023-08-20T12:00:00+00:00,2023-08-21T12:00:00+00:00,0.5452,0.5046318082405197,7.44,7.40,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 63.57 >= 20.00,"ema_trend:-0.25, higher_tf_trend:-0.04, rsi_momentum:0.00"
4h,XRPUSDT,Bearish,2023-08-21T16:00:00+00:00,2023-08-23T16:00:00+00:00,0.5103,0.5359781579211711,-5.03,-5.15,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 50.28 >= 20.00,"ema_trend:-0.25, higher_tf_trend:-0.08, rsi_momentum:-0.14"
4h,XRPUSDT,Bearish,2023-08-23T20:00:00+00:00,2023-08-31T16:00:00+00:00,0.5324,0.503360481008151,5.45,5.41,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 43.01 >= 20.00,"ema_trend:-0.18, higher_tf_trend:-0.15, rsi_momentum:0.03"
4h,XRPUSDT,Bearish,2023-09-01T08:00:00+00:00,2023-09-11T04:00:00+00:00,0.5044,0.4843579962082417,3.97,3.93,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.76 >= 20.00,"ema_trend:-0.05, higher_tf_trend:-0.30, rsi_momentum:-0.19"
4h,XRPUSDT,Bearish,2023-09-11T08:00:00+00:00,2023-09-11T12:00:00+00:00,0.4853,0.4715471940702644,2.83,2.79,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 33.17 >= 20.00,"ema_trend:-0.04, higher_tf_trend:-0.30, rsi_momentum:-0.20, volume_confirmation:-0.14"
4h,XRPUSDT,Bearish,2023-09-11T16:00:00+00:00,2023-09-12T00:00:00+00:00,0.4719,0.483508075517433,-2.46,-2.58,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 39.62 >= 20.00,"ema_trend:-0.06, higher_tf_trend:-0.30, rsi_momentum:-0.20, volume_confirmation:-0.20"
4h,XRPUSDT,Bearish,2023-09-12T04:00:00+00:00,2023-09-14T16:00:00+00:00,0.4788,0.49148809836435875,-2.65,-2.77,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 45.60 >= 20.00,"ema_trend:-0.09, higher_tf_trend:-0.30, rsi_momentum:-0.14"
4h,XRPUSDT,Bearish,2023-09-24T00:00:00+00:00,2023-09-25T04:00:00+00:00,0.5073,0.49316633766234125,2.79,2.75,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 23.10 >= 20.00,"ema_trend:0.04, higher_tf_trend:-0.28, rsi_momentum:-0.02"
4h,XRPUSDT,Bearish,2023-09-25T08:00:00+00:00,2023-09-25T16:00:00+00:00,0.4959,0.5056144718626684,-1.96,-2.08,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.87 >= 20.00,"higher_tf_trend:-0.27, rsi_momentum:-0.16, volume_confirmation:0.17"
4h,XRPUSDT,Bearish,2023-09-25T20:00:00+00:00,2023-09-29T12:00:00+00:00,0.5058,0.515362479840482,-1.89,-2.01,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.07 >= 20.00,higher_tf_trend:-0.27
4h,ADAUSDT,Bearish,2023-08-04T16:00:00+00:00,2023-08-07T16:00:00+00:00,0.2957,0.2856043071239343,3.41,3.37,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 45.86 >= 20.00,"ema_trend:-0.12, higher_tf_trend:-0.05, rsi_momentum:-0.10"
4h,ADAUSDT,Bearish,2023-08-07T20:00:00+00:00,2023-08-08T12:00:00+00:00,0.2889,0.2952438545089551,-2.20,-2.32,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 35.98 >= 20.00,"ema_trend:-0.10, higher_tf_trend:-0.08, rsi_momentum:-0.13, volume_confirmation:-0.20"
4h,ADAUSDT,Bullish,2023-08-09T00:00:00+00:00,2023-08-12T20:00:00+00:00,0.2973,0.2908529917917282,-2.17,-2.29,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 31.11 >= 20.00,"ema_trend:-0.06, higher_tf_trend:-0.09, rsi_momentum:0.06, volume_confirmation:0.20"
4h,ADAUSDT,Bearish,2023-08-14T04:00:00+00:00,2023-08-15T16:00:00+00:00,0.2904,0.2840632765240367,2.18,2.14,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.36 >= 20.00,"ema_trend:-0.04, higher_tf_trend:-0.11, rsi_momentum:-0.09, volume_confirmation:-0.20"
4h,ADAUSDT,Bearish,2023-08-15T20:00:00+00:00,2023-08-16T12:00:00+00:00,0.2811,0.2730503815620952,2.86,2.82,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 25.20 >= 20.00,"ema_trend:-0.05, higher_tf_trend:-0.11, rsi_momentum:-0.20"
4h,ADAUSDT,Bearish,2023-08-16T16:00:00+00:00,2023-08-16T20:00:00+00:00,0.2733,0.2646054639088903,3.18,3.14,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 39.94 >= 20.00,"ema_trend:-0.09, higher_tf_trend:-0.13, rsi_momentum:-0.20, volume_confirmation:-0.14"
4h,ADAUSDT,Bearish,2023-08-17T00:00:00+00:00,2023-08-17T20:00:00+00:00,0.2746,0.2646017775540942,3.64,3.60,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 45.69 >= 20.00,"ema_trend:-0.10, higher_tf_trend:-0.15, rsi_momentum:-0.20"
4h,ADAUSDT,Bearish,2023-08-18T00:00:00+00:00,2023-08-18T08:00:00+00:00,0.2549,0.26645090285429723,-4.53,-4.65,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 56.47 >= 20.00,"ema_trend:-0.14, higher_tf_trend:-0.19, rsi_momentum:-0.20"
4h,ADAUSDT,Bearish,2023-08-18T12:00:00+00:00,2023-08-29T12:00:00+00:00,0.2661,0.2773274903684005,-4.22,-4.34,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 60.39 >= 20.00,"ema_trend:-0.16, higher_tf_trend:-0.19, rsi_momentum:-0.12"
4h,ADAUSDT,Bearish,2023-09-02T00:00:00+00:00,2023-09-06T16:00:00+00:00,0.2548,0.261363080848895,-2.58,-2.70,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.22 >= 20.00,"ema_trend:-0.05, higher_tf_trend:-0.30, rsi_momentum:-0.10"
4h,ADAUSDT,Bearish,2023-09-10T16:00:00+00:00,2023-09-11T08:00:00+00:00,0.2477,0.24077746208625214,2.79,2.75,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.97 >= 20.00,"ema_trend:-0.05, higher_tf_trend:-0.30, rsi_momentum:-0.20"
4h,ADAUSDT,Bearish,2023-09-11T12:00:00+00:00,2023-09-12T00:00:00+00:00,0.2429,0.24824964110887476,-2.20,-2.32,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 34.22 >= 20.00,"ema_trend:-0.07, higher_tf_trend:-0.30, rsi_momentum:-0.20"
4h,ADAUSDT,Bearish,2023-09-12T04:00:00+00:00,2023-09-15T00:00:00+00:00,0.2468,0.2532825424227033,-2.63,-2.75,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 41.98 >= 20.00,"ema_trend:-0.08, higher_tf_trend:-0.30, rsi_momentum:-0.04"
4h,ADAUSDT,Bearish,2023-09-22T12:00:00+00:00,2023-09-28T16:00:00+00:00,0.245,0.24981622791155303,-1.97,-2.09,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.06 >= 20.00,"higher_tf_trend:-0.29, rsi_momentum:-0.13"
4h,ADAUSDT,Bullish,2023-10-01T16:00:00+00:00,2023-10-01T20:00:00+00:00,0.2601,0.2673039002787996,2.77,2.73,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 39.04 >= 20.00,"ema_trend:0.06, higher_tf_trend:-0.24, rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-10-01T04:00:00+00:00,2023-10-01T20:00:00+00:00,27033.0,27498.53447039657,1.72,1.68,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 36.42 >= 20.00,"ema_trend:0.03, higher_tf_trend:-0.07, rsi_momentum:0.10"
4h,BTCUSDT,Bullish,2023-10-02T04:00:00+00:00,2023-10-02T16:00:00+00:00,28114.8,27685.041800639472,-1.53,-1.65,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 44.89 >= 20.00,"ema_trend:0.05, higher_tf_trend:-0.05, rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-10-03T08:00:00+00:00,2023-10-06T20:00:00+00:00,27528.1,28303.7132880617,2.82,2.78,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 42.67 >= 20.00,"ema_trend:0.07, higher_tf_trend:-0.04, rsi_momentum:0.04"
4h,BTCUSDT,Bullish,2023-10-07T00:00:00+00:00,2023-10-09T08:00:00+00:00,27916.3,27404.992000007598,-1.83,-1.95,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 23.22 >= 20.00,"ema_trend:0.05, rsi_momentum:0.11"
4h,BTCUSDT,Bearish,2023-10-09T16:00:00+00:00,2023-10-11T12:00:00+00:00,27433.0,26893.858458118066,1.97,1.93,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 20.19 >= 20.00,"ema_trend:0.03, rsi_momentum:-0.12, volume_confirmation:-0.20"
4h,BTCUSDT,Bearish,2023-10-11T20:00:00+00:00,2023-10-15T20:00:00+00:00,26753.7,27160.42934058639,-1.52,-1.64,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 26.95 >= 20.00,"rsi_momentum:-0.20, volume_confirmation:-0.20"
4h,BTCUSDT,Bullish,2023-10-16T00:00:00+00:00,2023-10-16T04:00:00+00:00,27139.8,27555.26585306709,1.53,1.49,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.35 >= 20.00,"ema_trend:-0.03, rsi_momentum:0.09"
4h,BTCUSDT,Bullish,2023-10-16T12:00:00+00:00,2023-10-16T16:00:00+00:00,27737.0,28284.797040520552,1.97,1.93,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 30.26 >= 20.00,"rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-10-16T20:00:00+00:00,2023-10-20T08:00:00+00:00,28457.9,29501.868366571296,3.67,3.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.50 >= 20.00,"rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-10-20T12:00:00+00:00,2023-10-23T00:00:00+00:00,29829.9,30793.50005661621,3.23,3.19,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 59.36 >= 20.00,"ema_trend:0.10, higher_tf_trend:0.06, rsi_momentum:0.20"
4h,BTCUSDT,Bullish,2023-10-23T04:00:00+00:00,2023-10-23T20:00:00+00:00,30724.0,31608.565726325436,2.88,2.84,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 66.86 >= 20.00,"ema_trend:0.13, higher_tf_trend:0.12, rsi_momentum:0.20"
4h,BTCUSDT,Bullish,2023-10-24T00:00:00+00:00,2023-10-24T08:00:00+00:00,33074.0,34804.041804706656,5.23,5.19,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 70.53 >= 20.00,"ema_trend:0.17, higher_tf_trend:0.18, rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-10-24T12:00:00+00:00,2023-11-09T00:00:00+00:00,34550.0,36557.64778423488,5.81,5.77,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 74.86 >= 20.00,"ema_trend:0.24, higher_tf_trend:0.18, rsi_momentum:0.20"
4h,BTCUSDT,Bullish,2023-11-09T08:00:00+00:00,2023-11-09T12:00:00+00:00,36550.6,37686.63645920488,3.11,3.07,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 24.04 >= 20.00,"ema_trend:0.07, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-11-09T16:00:00+00:00,2023-11-09T20:00:00+00:00,37141.5,36256.4000455591,-2.38,-2.50,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 29.57 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,BTCUSDT,Bullish,2023-11-10T00:00:00+00:00,2023-11-14T12:00:00+00:00,36719.5,35690.65947805862,-2.80,-2.92,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 28.82 >= 20.00,"ema_trend:0.09, higher_tf_trend:0.30, rsi_momentum:0.15, volume_confirmation:-0.20"
4h,BTCUSDT,Bullish,2023-11-16T00:00:00+00:00,2023-11-16T12:00:00+00:00,37885.6,36962.71521808682,-2.44,-2.56,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.81 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.30, rsi_momentum:0.17, volume_confirmation:0.20"
4h,BTCUSDT,Bullish,2023-11-16T16:00:00+00:00,2023-11-22T20:00:00+00:00,36423.1,37811.15648712342,3.81,3.77,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.63 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.30, rsi_momentum:-0.02"
4h,BTCUSDT,Bullish,2023-11-25T04:00:00+00:00,2023-11-27T04:00:00+00:00,37790.9,37027.11856282755,-2.02,-2.14,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.53 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.30, rsi_momentum:0.08"
4h,BTCUSDT,Bullish,2023-11-29T08:00:00+00:00,2023-11-30T12:00:00+00:00,38095.7,37456.3980347068,-1.68,-1.80,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.22 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.12"
4h,BTCUSDT,Bullish,2023-11-30T16:00:00+00:00,2023-12-01T08:00:00+00:00,37614.0,38576.57258222079,2.56,2.52,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.41 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.30"
4h,BTCUSDT,Bullish,2023-12-01T12:00:00+00:00,2024-04-02T00:00:00+00:00,38578.0,66734.1,72.98,72.86,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 23.98 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.30, rsi_momentum:0.16"
4h,ETHUSDT,Bullish,2023-10-02T04:00:00+00:00,2023-10-02T12:00:00+00:00,1728.43,1695.340277705226,-1.91,-2.03,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 56.28 >= 20.00,"ema_trend:0.09, higher_tf_trend:-0.11, rsi_momentum:0.20, volume_confirmation:0.20"
4h,ETHUSDT,Bearish,2023-10-03T16:00:00+00:00,2023-10-09T08:00:00+00:00,1647.6,1591.81055059191,3.39,3.35,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 38.31 >= 20.00,"ema_trend:0.05, higher_tf_trend:-0.11, rsi_momentum:-0.08"
4h,ETHUSDT,Bearish,2023-10-09T12:00:00+00:00,2023-10-09T16:00:00+00:00,1589.76,1551.2613964818365,2.42,2.38,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 27.64 >= 20.00,"ema_trend:-0.03, higher_tf_trend:-0.09, rsi_momentum:-0.20"
4h,ETHUSDT,Bearish,2023-10-09T20:00:00+00:00,2023-10-12T08:00:00+00:00,1580.79,1538.6257704358693,2.67,2.63,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 31.93 >= 20.00,"ema_trend:-0.04, higher_tf_trend:-0.09, rsi_momentum:-0.20, volume_confirmation:-0.12"
4h,ETHUSDT,Bearish,2023-10-12T12:00:00+00:00,2023-10-16T04:00:00+00:00,1551.49,1578.9573757158214,-1.77,-1.89,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 42.80 >= 20.00,"ema_trend:-0.08, higher_tf_trend:-0.11, rsi_momentum:-0.18"
4h,ETHUSDT,Bullish,2023-10-16T12:00:00+00:00,2023-10-17T16:00:00+00:00,1582.0,1560.928080494584,-1.33,-1.45,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.31 >= 20.00,"ema_trend:-0.04, higher_tf_trend:-0.14, rsi_momentum:0.16, volume_confirmation:0.20"
4h,ETHUSDT,Bearish,2023-10-19T00:00:00+00:00,2023-10-20T00:00:00+00:00,1562.65,1588.2551055841764,-1.64,-1.76,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 23.22 >= 20.00,"higher_tf_trend:-0.14, rsi_momentum:-0.04"
4h,ETHUSDT,Bullish,2023-10-20T16:00:00+00:00,2023-10-22T04:00:00+00:00,1604.81,1648.1368838473443,2.70,2.66,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 22.61 >= 20.00,"higher_tf_trend:-0.14, rsi_momentum:0.15, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2023-10-23T08:00:00+00:00,2023-10-23T20:00:00+00:00,1675.52,1724.446274907325,2.92,2.88,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 46.37 >= 20.00,"ema_trend:0.08, higher_tf_trend:-0.10, rsi_momentum:0.20, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2023-10-24T00:00:00+00:00,2023-10-24T04:00:00+00:00,1766.35,1831.132704540507,3.67,3.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 52.52 >= 20.00,"ema_trend:0.11, higher_tf_trend:-0.06, rsi_momentum:0.20, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2023-10-24T08:00:00+00:00,2023-10-24T16:00:00+00:00,1809.82,1759.4388960294364,-2.78,-2.90,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 57.08 >= 20.00,"ema_trend:0.15, higher_tf_trend:-0.06, rsi_momentum:0.20, volume_confirmation:0.20"
4h,ETHUSDT,Bullish,2023-10-24T20:00:00+00:00,2023-10-26T08:00:00+00:00,1776.6,1863.7357382051719,4.90,4.86,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 58.09 >= 20.00,"ema_trend:0.18, higher_tf_trend:-0.06, rsi_momentum:0.17, volume_confirmation:-0.20"
4h,ETHUSDT,Bullish,2023-10-26T12:00:00+00:00,2023-10-27T16:00:00+00:00,1812.89,1751.3508656161152,-3.39,-3.51,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 53.84 >= 20.00,"ema_trend:0.20, rsi_momentum:0.12"
4h,ETHUSDT,Bullish,2023-10-27T20:00:00+00:00,2023-11-01T20:00:00+00:00,1774.6,1858.7160514026612,4.74,4.70,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 41.59 >= 20.00,"ema_trend:0.16, higher_tf_trend:0.04, rsi_momentum:0.01"
4h,ETHUSDT,Bullish,2023-11-02T12:00:00+00:00,2023-11-02T16:00:00+00:00,1837.14,1794.76473725125,-2.31,-2.43,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.18 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.16, rsi_momentum:0.08"
4h,ETHUSDT,Bullish,2023-11-05T12:00:00+00:00,2023-11-07T16:00:00+00:00,1888.8,1851.3549506851666,-1.98,-2.10,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.78 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.19, rsi_momentum:0.20"
4h,ETHUSDT,Bullish,2023-11-09T16:00:00+00:00,2023-11-09T20:00:00+00:00,2039.56,2116.958718697835,3.79,3.75,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.95 >= 20.00,"ema_trend:0.10, higher_tf_trend:0.25, rsi_momentum:0.20"
4h,ETHUSDT,Bullish,2023-11-10T00:00:00+00:00,2023-11-11T00:00:00+00:00,2122.92,2057.335685510428,-3.09,-3.21,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.96 >= 20.00,"ema_trend:0.13, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:-0.20"
4h,ETHUSDT,Bullish,2023-11-11T04:00:00+00:00,2023-11-14T16:00:00+00:00,2047.79,1986.5920377364814,-2.99,-3.11,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 38.07 >= 20.00,"ema_trend:0.20, higher_tf_trend:0.30, rsi_momentum:0.11"
4h,SOLUSDT,Bullish,2023-10-01T16:00:00+00:00,2023-10-01T20:00:00+00:00,23.084,24.339438580832745,5.44,5.40,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 51.83 >= 20.00,"ema_trend:0.18, higher_tf_trend:-0.16, rsi_momentum:0.20, volume_confirmation:0.20"
4h,SOLUSDT,Bullish,2023-10-02T00:00:00+00:00,2023-10-02T16:00:00+00:00,23.873,22.878650101494102,-4.17,-4.29,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 54.90 >= 20.00,"ema_trend:0.23, higher_tf_trend:-0.08, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-02T20:00:00+00:00,2023-10-04T12:00:00+00:00,23.82,22.677184974329986,-4.80,-4.92,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 58.77 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.08, rsi_momentum:0.20, volume_confirmation:0.20"
4h,SOLUSDT,Bullish,2023-10-04T16:00:00+00:00,2023-10-09T16:00:00+00:00,22.684,21.52661346143435,-5.10,-5.22,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 47.07 >= 20.00,"ema_trend:0.25, rsi_momentum:-0.00"
4h,SOLUSDT,Bearish,2023-10-10T00:00:00+00:00,2023-10-12T16:00:00+00:00,22.077,20.888345251747328,5.38,5.34,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 25.24 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.17, rsi_momentum:-0.16, volume_confirmation:-0.20"
4h,SOLUSDT,Bullish,2023-10-14T16:00:00+00:00,2023-10-16T08:00:00+00:00,22.069,22.929216109965747,3.90,3.86,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.28 >= 20.00,"ema_trend:-0.06, higher_tf_trend:0.14, rsi_momentum:0.04"
4h,SOLUSDT,Bullish,2023-10-16T12:00:00+00:00,2023-10-16T16:00:00+00:00,23.131,23.944647246678027,3.52,3.48,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.94 >= 20.00,"higher_tf_trend:0.14, rsi_momentum:0.20, volume_confirmation:0.20"
4h,SOLUSDT,Bullish,2023-10-16T20:00:00+00:00,2023-10-19T16:00:00+00:00,23.85,25.033063187186666,4.96,4.92,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 30.72 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.14, rsi_momentum:0.20, volume_confirmation:0.20"
4h,SOLUSDT,Bullish,2023-10-19T20:00:00+00:00,2023-10-20T04:00:00+00:00,25.137,26.41547539082888,5.09,5.05,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 39.80 >= 20.00,"ema_trend:0.14, higher_tf_trend:0.20, rsi_momentum:0.20, volume_confirmation:0.13"
4h,SOLUSDT,Bullish,2023-10-20T08:00:00+00:00,2023-10-21T04:00:00+00:00,26.22,27.61512971342968,5.32,5.28,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 44.31 >= 20.00,"ema_trend:0.18, higher_tf_trend:0.23, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-21T08:00:00+00:00,2023-10-21T16:00:00+00:00,28.049,29.75599866212869,6.09,6.05,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 53.40 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.29, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-21T20:00:00+00:00,2023-10-22T04:00:00+00:00,29.472,28.13970024035551,-4.52,-4.64,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 58.55 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.29, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-22T08:00:00+00:00,2023-10-23T04:00:00+00:00,28.795,31.011808439471004,7.70,7.66,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 60.45 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.19"
4h,SOLUSDT,Bullish,2023-10-23T08:00:00+00:00,2023-10-23T20:00:00+00:00,30.104,32.453780340437255,7.81,7.77,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 58.09 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.12"
4h,SOLUSDT,Bullish,2023-10-24T00:00:00+00:00,2023-10-24T16:00:00+00:00,31.902,30.091584282534562,-5.67,-5.79,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 55.66 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-24T20:00:00+00:00,2023-10-25T12:00:00+00:00,30.496,33.31705977044041,9.25,9.21,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 51.91 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.08, volume_confirmation:-0.12"
4h,SOLUSDT,Bullish,2023-10-25T16:00:00+00:00,2023-10-26T12:00:00+00:00,33.378,31.3217626341255,-6.16,-6.28,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 46.70 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-10-26T16:00:00+00:00,2023-10-30T08:00:00+00:00,31.297,34.337053156676454,9.71,9.67,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 42.91 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.03"
4h,SOLUSDT,Bullish,2023-10-30T12:00:00+00:00,2023-10-31T20:00:00+00:00,34.951,37.17945955536324,6.38,6.34,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.15 >= 20.00,"ema_trend:0.22, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-11-01T00:00:00+00:00,2023-11-01T12:00:00+00:00,38.372,40.85467706648629,6.47,6.43,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 43.54 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
4h,SOLUSDT,Bullish,2023-11-01T16:00:00+00:00,2023-11-01T20:00:00+00:00,40.594,43.58926617023935,7.38,7.34,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 52.41 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
4h,SOLUSDT,Bullish,2023-11-02T00:00:00+00:00,2023-11-03T00:00:00+00:00,41.204,38.49489461642704,-6.57,-6.69,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 57.56 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
